s_0,s_1,s_2,s_3,s_4,s_5,s_6,s_7,s_8,s_9,s_10,s_11,s_12,s_13,s_14,s_15,s_16,s_17,s_18,s_19,s_20,s_21,s_22,s_23,s_24,s_25,s_26,s_27,s_28,s_29,s_30,s_31,s_32,s_33,s_34,s_35,s_36,s_37,s_38,s_39,s_40,s_41,s_42,s_43,s_44,s_45,s_46,s_47,s_48,s_49,s_50,s_51,s_52,s_53,s_54,s_55,s_56,s_57,s_58,s_59,s_60,s_61,s_62,s_63,s_64,s_65,s_66,s_67,s_68,s_69,s_70,s_71,s_72,s_73,s_74,s_75,s_76,s_77,s_78,s_79,s_80,s_81,s_82,s_83,s_84,s_85,s_86,s_87,s_88,s_89,s_90,s_91,s_92,s_93,s_94,s_95,s_96,s_97,s_98,s_99,target
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,294,591,1260,8,72,4,282,18,231,14,20,619,9,44,32,13,70,135,14,20,562,427,57,458,5,4529,56,19,72,2,61,419,51,35,373,437,7,107,634,2,144,30,3013,7,309,18,656,278,18,14,418,7,1244,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2102,2,69,57,85,282,8,97,14,22,549,8,123,15,22,70,1839,4,2,7,35,1356,4491,2,16,24,6,1262,21,6,132,46,18,278,5,2,27,119,18,113,16,2,34,2512,24,2490,17,14,22,287,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,828,149,12,88,12,468,40,4,114,16,170,1198,54,12,2,188,50,13,16,55,685,146,170,8,376,25,51,66,575,11,4,375,4130,21,279,13,528,279,637,43,2,142,80,593,4,927,3674,101,1546,14,9,24,60,6,503,20,45,6,93,18,248,503,20,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,61,652,14,9,4,118,2402,1654,509,242,53,88,7,2398,74,233,334,2,538,368,7,2,39,4,86,561,8,94,465,277,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,230,14,9,4,249,2195,20,126,93,4,116,9,78,549,18,723,2,5,2597,2,4,250,37,256,2,2738,41,403,16,608,21,444,14,20,16,691,6,194,2,164,1681,4,65,930,12,3674,2327,5,4,2629,15,93,2195,5,2,38,52,32,5,32,1771,14,20,45,24,290,4,1866,7,2364,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,35,321,22,368,7,4640,1326,5,87,414,4,105,26,73,1309,19,2,4,1126,3358,7,32,58,10,10,1867,109,9,4,91,3839,155,207,110,23,268,237,2,2,1146,7,2,2145,11,2,4,236,747,504,758,10,10,13,43,657,3403,32,188,245,19,12,21,209,743,99,76,245,50,26,49,1186,25,43,566,2866,129,96,46,7,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,321,453,44,241,2,3657,2,37,140,2,7,4,2,1372,257,18,27,205,1007,31,6,2,43,494,8,603,49,3596,18,27,375,4290,21,4,85,47,6,230,53,2950,2,2,11,173,34,6,2,7,27,336,52,354,5,6,893,229,166,14,6,2286,1
0,0,0,1,17,6,196,58,4927,7,1010,2,13,28,35,4691,1857,7,14,2989,5,258,12,8,30,38,2,2004,23,22,3600,8,4,1180,7,14,1711,5,51,6,87,2,8,4,396,476,18,153,8,216,10,10,4,692,8,1589,5,821,2823,7,14,2732,3885,7,687,97,12,6,31,7,6,243,365,10,10,797,80,169,533,2,34,4,769,5,2,34,4,2804,10,10,2,2,9,2000,17,4,2,10,10,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,10,55,550,2,20,19,6,1499,65,347,4,1327,64,440,7,1895,4,311,928,9,4,2172,1006,1376,11,33,1988,2,3996,2,9,3226,5,41,272,81,24,1070,56,54,59,9,23,268,19,4,76,1155,2,2613,24,252,51,14,20,16,44,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,576,364,352,920,924,209,101,1382,5,1271,60,4,139,2472,19,4,809,7,4,2,26,2586,39,85,102,19,4,172,114,45,43,6,78,1677,125,7,2,19,5,933,1488,19,2021,2831,443,4675,186,8,30,2,8,2,245,39,14,1149,5,753,920,924,3198,10,10,13,202,14,6,241,107,5,92,135,146,24,6,52,232,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,92,391,138,53,84,28,24,4293,23,14,85,74,4,192,15,382,24,55,111,28,110,12,45,35,480,177,7,105,31,103,160,103,160,32,224,34,4,232,37,1040,4,297,48,25,92,40,814,299,25,203,24,40,14,103,32,299,633,92,168,52,23,248,21,45,6,31,132,123,15,80,28,25,2648,692,469,545,1178,1
0,0,0,1,13,1990,6,1039,7,14,22,39,6,464,18,61,2,3376,63,29,69,540,1637,56,18,2,39,6,4866,374,3979,10,10,115,28,13,77,38,3571,54,149,6,22,12,16,2332,1867,1263,16,1053,1227,5,11,2,13,566,2283,6,686,155,44,12,61,583,7,3129,2083,8,141,35,2826,15,4,333,4,898,4985,75,2,56,4,2,5,4611,4,2214,187,4,581,673,43,18,52,4160,75,270,968,8,4,1108,0
0,0,0,0,0,0,1,13,1610,14,20,88,13,1925,4,1108,11,4,374,2364,1130,13,219,2,2,2,2,58,956,5,197,2,191,30,99,78,472,103,149,12,61,1384,16,24,99,52,10,10,94,243,7,6,2,2,21,4,249,173,9,15,85,74,2,4,85,1066,7,4,2,161,79,195,268,58,21,94,6,542,20,8,67,280,13,482,5,2,217,16,392,195,15,59,286,348,6,580,8,30,6,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,23,4,192,1390,242,2,97,4,605,18,333,3592,359,8,607,12,48,53,493,46,50,562,68,806,8,4,2,18,280,279,2,28,6,580,73,279,193,2,2,4357,2,18,6,404,463,5,13,4380,4,681,404,276,15,11,129,2,5,3740,12,25,426,168,128,2,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,55,52,3991,39,4285,2,2,9,1575,6,76,128,905,524,19,257,781,13,440,8,67,14,1564,761,11,53,4739,555,11,4,705,305,7,4,2,555,59,47,77,1571,19,11,4,501,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,86,219,14,20,11,4,314,2081,7,31,7,61,1640,248,4809,13,16,3305,39,4,55,86,786,164,9,17,12,86,186,775,7,836,87,116,39,443,1171,2,5,13,122,24,330,4,3567,11,12,31,227,5,118,7,32,25,26,11,18,6,866,277,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,20,9,394,45,44,49,57,1224,2767,15,2,49,1169,127,2,350,28,57,902,10,10,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,50,101,888,15,4125,2,9,31,7,4,283,189,2,14,20,615,152,2777,5,9,432,7,163,149,6,185,2,33,157,9,87,21,13,657,29,69,69,53,411,168,46,18,724,796,2,45,170,8,1968,49,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,43,473,8,135,15,13,16,55,685,103,319,14,20,13,16,1017,6,2,65,2,19,87,318,3709,525,21,315,4,22,13,258,46,15,14,16,35,1557,1690,12,286,2,33,32,64,4,2074,5,4,1389,71,729,8,4,65,48,25,181,6,1114,7,4,3407,310,7,2,95,92,140,106,14,20,0
0,0,0,0,0,1,19,107,154,369,10,10,207,210,510,199,2,5,108,5,7,265,68,768,2048,26,210,290,149,5,400,642,10,10,261,13,161,1276,2904,14,22,17,11,4,642,2385,12,9,434,6,3275,5,441,2196,18,451,7,4,107,2,156,5,7,3352,405,731,212,1847,10,10,2,2,203,165,2114,4,123,11,1303,7,919,17,4,4348,5,2,3790,167,10,10,2,2,1534,15,2,1914,70,2416,2,1564,1
0,0,0,0,0,1,2,183,16,31,7,61,514,1660,711,1151,21,14,20,9,31,7,4,249,274,8,22,2,13,28,126,110,36,1194,38,111,183,187,15,12,93,72,1195,60,4,1120,7,4,274,112,2,183,24,210,51,36,977,2,469,4,274,16,24,617,11,4,20,2,12,16,737,17,111,1660,711,108,26,21,17,111,1660,711,108,14,31,122,24,794,4,274,5,877,6,418,7,363,1472,1157,241,158,0
0,0,0,0,0,0,0,0,0,0,1,14,9,35,402,31,39,4,1013,21,49,84,203,24,30,4095,19,14,31,40,32,4,409,13,258,12,8,30,275,820,74,4,129,856,2,2764,12,16,53,163,18,45,640,247,74,4,2,11,4,744,42,3688,106,18,6,642,173,54,2796,2,4,2,39,2,5,3142,83,12,2,408,90,6,52,2,15,173,93,72,4080,56,18,6,52,747,234,160,569,18,4,4656,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,92,124,37,2,12,42,138,21,14,181,8,30,1362,509,9,66,373,12,497,8,30,2731,5,1271,8,4,185,2,2248,311,21,12,9,43,2612,1322,4,116,9,527,5,4,940,9,3388,13,557,4,352,16,2,1782,13,181,8,124,121,32,4,278,435,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,70,14,20,30,2209,449,1243,207,188,12,2,10,10,146,24,194,23,2,2,21,14,9,43,1044,1244,259,37,62,437,68,278,8,990,8,67,12,9,43,99,619,18,715,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,14,22,16,4,425,613,103,1088,234,13,2,149,88,12,16,38,835,78,65,78,156,78,20,48,25,181,8,106,6,52,20,106,3995,1219,305,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,14,20,165,122,28,31,1653,489,12,93,56,4,1529,811,31,390,7,3179,13,657,2,69,626,14,31,305,7,4,2,508,0
0,0,0,0,0,0,0,0,0,0,0,0,1,25,566,30,319,4,172,20,48,25,161,2306,56,11,2323,42,1084,33,222,158,153,50,40,72,13,92,124,48,12,80,126,97,12,1005,785,2667,2,13,1470,2,5,2,133,25,566,2,94,243,7,253,175,403,9,975,89,111,84,1005,1450,62,391,4,2,11,4,403,7,31,7,4,4113,2,190,2,2,2014,9,38,307,13,220,2738,8,2,54,13,219,41,1
0,0,0,0,0,0,0,0,0,1,14,9,31,7,4,2,1008,18,6,20,1034,6,356,22,324,34,324,13,440,1337,497,14,3120,174,11,2,52,80,3266,167,2,1171,2,805,12,34,2,2,2,356,2167,5,1196,3605,51,23,703,16,1171,2,536,7,14,1034,152,60,216,491,8,2,4,204,4,171,1443,15,71,93,133,71,57,339,48,25,181,8,67,2167,4,1099,9,578,67,4,204,10,10,46,7,689,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,20,16,1047,4,293,109,761,16,2728,8,241,275,349,37,473,41,59,468,24,6,109,33,32,21,6,147,415,37,69,93,49,2497,21,16,269,8,270,183,208,13,423,4,20,6,176,60,4,922,1914,37,71,2493,161,2,72,99,76,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,756,9,3116,5,4,2823,7,4,2,5,3375,2,2853,9,321,164,53,8,14,22,50,9,6,583,7,52,3963,138,16,4,20,11,631,50,16,583,7,2386,5,583,7,1797,1426,11,4,116,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2641,2,1611,2,2,5,2,2,26,6,3037,11,14,1279,2,14,22,9,1393,1289,7,129,2224,722,18,1473,5,51,6,2143,15,9,11,134,504,7,194,1120,727,2473,87,228,5,370,157,763,8,4,253,15,9,14,162,2,270,2,545,1178,747,381,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,254,8,264,6,20,70,30,14,78,21,25,412,5,850,803,53,480,9,4,192,15,4,84,37,276,14,155,295,1329,69,1170,2086,4,2,7,68,2,2,4,1267,7,142,6,604,7,677,2,2,203,28,216,56,19,23,4,1927,499,48,50,9,31,4,816,47,49,327,388,63,9,160,282,8,888,89,4,360,7,4,22,70,30,38,2,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,25,26,6,2,2,337,25,80,462,129,3625,125,48,24,14,9,6,710,947,3121,49,55,52,676,6,1036,2,2,39,1226,2,2,41,2642,1170,2,2,2,344,8,1497,2,2878,177,1066,2946,1259,2,2,2,4601,5,4,2440,351,1490,2,2,2,106,121,25,1491,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,447,14,20,88,2,2,70,66,548,13,210,784,54,156,26,24,867,11,206,531,12,16,87,8,67,57,2,21,6,255,37,70,2,3126,1647,1733,5,997,48,25,1661,14,19,91,206,102,19,2,25,80,407,67,51,13,384,36,92,28,8,605,56,4,665,19,294,15,70,548,5,12,2,128,13,16,55,1555,13,440,225,53,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,258,14,402,2,878,8,106,5,146,6,2,2,337,45,24,41,2157,21,4,2,365,1234,7,14,22,62,1203,101,529,8,413,1100,1552,7,4,20,9,814,19,3449,665,5,45,55,729,8,149,6,753,297,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,258,14,22,8,30,576,2,4,293,109,152,124,240,992,366,29,2503,15,29,1232,2,3665,5,47,6,2,2,13,16,38,4154,15,103,4,2824,33,4,2,22,1413,13,435,56,5,4597,8,4,268,564,8,3824,44,14,22,14,9,4,432,7,22,15,738,8,157,8,28,4023,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,43,473,8,135,15,13,119,38,13,2,447,14,20,285,334,44,12,16,38,38,1514,2,9,6,52,284,60,48,29,9,616,21,4,155,15,93,14,20,16,33,222,18,6,4730,337,319,511,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,13,86,219,4,20,13,197,12,16,1047,6,223,20,18,4,360,7,4,314,5,120,4,375,378,7,504,151,1096,388,5,163,411,828,2,145,83,61,2334,5,263,2599,225,6,176,170,23,356,791,7,3686,52,109,116,5,2,65,347,9,43,3791,2,12,6,235,52,20,2,4,2210,5,253,45,2,74,12,186,43,40,45,6,389,113,9,1
0,0,0,0,0,0,0,0,0,0,1,294,144,3336,4,84,37,93,14,20,15,50,9,6,1474,200,2,2584,1299,5,2,4,311,120,36,60,361,2,17,6,2,8,1108,56,4,114,1512,1945,36,191,169,68,96,83,42,46,7,6,136,36,43,135,59,9,8,41,501,150,42,442,2,46,7,12,150,5,36,104,15,2568,285,14,20,9,6,2,2,5,11,4,236,891,234,461,6,368,2654,2,300,241,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,16,4,55,86,2135,1879,20,15,13,28,126,110,4,3110,9,24,4,833,21,2,128,74,49,15,13,69,110,4,114,9,76,128,74,49,15,26,93,639,12,9,2207,33,211,21,15,9,51,408,12,15,318,3655,1809,1344,819,9,12,24,21,48,25,40,8,106,1860,5,6,542,65,14,9,18,25,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,22,9,184,52,12,165,9,40,6,52,2,12,214,128,4,53,25,106,12,4,1062,9,184,550,18,141,6,312,2,2989,21,4,627,9,307,5,2427,50,9,6,646,1336,2,15,2,4,226,22,50,9,82,31,87,239,11,4871,239,7,4,109,2,29,9,1307,138,152,14,232,157,53,48,4,22,188,128,1425,29,242,62,28,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,608,38,45,6,710,20,21,13,104,36,697,15,54,36,93,12,5,50,26,49,3150,117,1299,23,4,900,1458,3701,4279,552,512,4902,6,2214,43,88,13,697,294,11,12,21,13,122,2,12,46,8,6,378,2,37,82,1932,423,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,253,2,6,176,7,52,1299,5,505,5,75,71,24,60,2,10,10,161,124,14,20,60,3849,366,149,4,1727,4241,23,6,2,2,288,2990,12,16,50,367,19,4,543,7,416,476,5,4,2474,7,2,10,10,4,114,941,25,1535,469,10,10,4,116,16,1190,4391,2,287,27,676,174,988,2046,9,1514,2046,10,10,407,290,149,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146,184,252,2,62,28,1192,14,6,4995,4,86,107,537,26,542,164,2093,5,95,225,2,2,51,23,703,16,2,536,45,6,2,1526,753,418,19,117,8,386,12,31,144,235,3571,33,4,583,7,2,42,1174,21,225,64,2143,15,45,120,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,897,60,4,2133,16,1104,33,4,130,5,51,6,2,136,14,22,47,12,32,2,163,5,246,2886,2737,8,4,2,7,2,21,24,18,4,2,7,483,5,4,118,898,237,2,2,5,4,3942,2,13,244,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,801,2369,20,9,31,7,4,118,2,4,65,9,52,4,228,9,73,2,4,20,32,367,10,10,261,13,81,24,358,356,20,894,12,9,356,5,128,398,229,14,31,9,3160,279,4,1153,405,5,1101,144,30,653,6,227,11,4,1355,13,264,2403,1101,9,131,1713,557,10,10,1
0,0,0,0,0,0,0,0,0,0,1,13,104,15,9,31,7,4,118,2,2,18,2521,13,104,13,71,751,1086,709,531,7,4,20,31,430,812,2,1242,258,6,58,1692,11,4,154,313,121,1337,1452,5,29,271,8,4,2,1117,43,1245,153,11,705,11,705,29,3549,2,36,805,8,2114,6,1692,8,332,2638,5,6,65,645,816,18,15,20,16,55,1063,11,3737,3617,1462,447,15,20,63,16,23,248,175,291,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,163,411,26,32,51,166,14,20,2,4,370,248,20,40,4,116,338,2806,1712,9,53,74,5,4,940,2342,5,42,2,21,13,70,391,15,57,31,69,253,8,3547,4,5,2,229,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,16,371,6,483,4051,20,12,9,1061,19,38,111,3456,2,1862,2,341,5,4,4581,926,47,3828,233,36,92,391,13,28,2,6,171,1674,315,813,102,21,14,20,828,4,1674,2,1
0,0,0,0,0,0,0,0,0,1,14,9,6,1162,2,526,34,4,232,37,1993,4,2450,2,3298,3447,408,6,4810,120,4,350,239,17,4,2056,7,6,2,2,4559,63,263,4162,2369,593,8,989,180,751,4,2,2588,168,38,147,31,7,4,2,757,46,2,2,2,24,38,76,6,1179,22,17,6,916,1493,7,1987,189,5,154,3357,313,7,2,405,2573,13,70,104,7,111,111,189,108,15,26,433,74,14,31,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,7,4,1302,212,9,2,34,101,20,11,1136,153,4,105,26,221,60,48,6,227,727,4,1717,2852,398,83,4,229,9,53,74,195,8,97,56,18,6,73,4737,2,114,54,335,252,25,124,4,277,866,545,1178,18,32,2088,261,4,1155,270,80,242,24,1144,49,7,4,53,1302,2072,36,80,434,1144,31,2,136,11,843,87,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,37,11,41,205,208,47,2,6,87,1029,7,898,17,6,254,780,363,524,3144,11,14,840,3668,7,2,5,2059,2,201,11,14,3668,4,861,2,47,77,2,180,19,2,800,6,2913,2,499,949,6,1033,2,1262,1629,2,1545,14,217,8,4,797,19,87,4,206,5,3289,71,4,118,11,4,201,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,534,16,6,20,13,43,2,725,2,11,522,33,314,14,20,828,61,2,469,4,436,22,1223,2,9,14,338,2,232,37,43,473,8,809,11,119,19,6,255,5,34,606,2,271,23,14,1048,1311,1307,20,5,6,1599,2528,1
0,0,0,0,0,0,0,1,427,4,91,4353,2,933,1596,3420,126,224,57,85,310,266,491,2,47,4,118,1897,7,4,217,7,32,4,156,15,28,256,12,2329,2,2,9,2,5,131,2259,13,572,40,4,107,2,395,5,2,55,2,5,246,2950,49,238,2,44,4,359,18,6,565,2,442,24,6,565,415,198,4,213,5,3689,1936,4,2261,2,480,331,480,175,31,7,4,53,74,107,2520,211,207,296,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,777,22,1890,87,2,676,167,951,3343,19,4,4616,2,4952,875,551,11,6,96,63,16,1984,5,2434,407,4,2468,7,4,3076,2,1966,22,1413,2435,22,2496,1284,2,16,17,210,2726,11,4,217,7,2,2,2489,5,162,676,2312,2,520,6,239,63,80,28,84,660,25,124,2,2,2,1246,79,46,5,67,14,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1784,153,303,14,20,131,1287,17,441,17,54,25,86,296,12,11,6,20,2336,2,34,3480,486,2177,567,5,3939,1101,45,2434,8,30,1314,2176,18,107,634,34,141,6,2170,20,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,439,19,14,20,9,15,12,218,163,12,218,629,12,218,905,12,218,1774,12,218,2,12,218,12,218,1127,12,218,60,4,3638,227,221,13,219,14,22,1033,23,2214,5,13,16,1264,13,161,1084,101,278,8,851,12,45,691,6,338,589,33,22,231,13,528,60,1414,8,376,25,4,65,65,51,65,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,55,1917,227,7,2,15,144,28,69,2,2,3467,2,9,208,33,344,395,4,1357,1715,2,37,214,2,88,29,528,140,367,19,4,2081,5,732,46,8,387,4,182,124,51,507,1012,4,696,177,9,87,17,73,5,4,228,9,4,1357,7,4,22,13,43,657,15,4,22,62,30,626,38,15,13,100,79,6,1039,7,14,18,61,22,3323,1
0,0,0,0,1,13,161,124,76,44,14,20,170,11,61,2,243,7,3317,72,83,12,13,16,38,3595,770,4,114,66,2,61,692,5,1428,12,5,4,105,26,73,1309,5,821,4,881,9,55,1096,5,163,5,4,177,127,87,183,19,12,5,4,118,173,9,15,12,1319,8,30,441,209,101,3759,383,42,567,48,14,20,266,1764,83,129,1609,25,66,144,140,67,12,759,56,18,14,117,22,12,9,290,12,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,636,898,26,1050,4603,5,13,28,296,12,450,211,12,69,6,2031,2,1154,235,8,12,7,265,2,9,1490,21,15,544,122,59,923,14,16,6,2,31,681,544,4312,87,22,18,2,2,367,19,6,4617,7,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,423,14,123,39,4,86,390,13,219,63,16,4,2,11,1336,390,18,148,15,92,124,51,15,9,4,2,170,2140,5,1575,158,2,118,2057,5,318,302,207,110,23,6,699,201,164,40,12,1764,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,31,7,4,55,118,108,207,110,11,2088,45,208,56,50,19,4,1232,7,2,5,3995,1219,12,43,2,1667,1181,639,4,816,9,427,480,2,34,2,2,45,6,215,67,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,6,356,15,80,30,502,8,1070,56,19,2,8,216,331,88,7,4,192,15,12,9,324,19,6,1700,405,5,45,6,65,44,4,1700,12,9,163,206,1061,441,5,619,33,4,172,58,12,47,4,962,8,1598,25,83,4,456,7,134,338,1588,5,4,3615,18,68,1729,470,381,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,3957,11,68,236,22,295,97,6,1451,2162,29,9,53,2,74,644,5,59,47,413,6,1576,524,21,17,6,708,4,22,9,484,3545,94,863,9,2612,710,5,94,1062,9,76,99,3312,0
